fact,explanation,action,gen_time
"[-0.040155508, 0.8398594, -0.11574098, -0.08262861, -0.017736532, -0.030044219, 0.0, 0.0]","[-0.043503284, 1.4346325, -0.7092956, 0.1151747, 0.030328788, 0.013534551, 0.0, 0.0]",0,6.347574949264526
"[-0.040155508, 0.8398594, -0.11574098, -0.08262861, -0.017736532, -0.030044219, 0.0, 0.0]","[0.0054401397, 1.3473517, 0.08027752, -0.41403922, -0.00687473, -0.03510952, 0.0, 0.0]",0,6.347574949264526
"[-0.05163927, 1.0771768, 0.0632284, -0.06809162, 0.0010206993, -0.017131776, 0.0, 0.0]","[-0.03403158, 1.4233453, -0.5496501, 0.025903512, 0.030064555, 0.00887285, 0.0, 0.0]",2,6.576952934265137
"[-0.05163927, 1.0771768, 0.0632284, -0.06809162, 0.0010206993, -0.017131776, 0.0, 0.0]","[-0.045973398, 1.4162416, -0.7468963, -0.01576596, 0.037817292, 0.035336997, 0.0, 0.0]",2,6.576952934265137
"[-0.05163927, 1.0771768, 0.0632284, -0.06809162, 0.0010206993, -0.017131776, 0.0, 0.0]","[0.006991768, 1.4337565, 0.09845003, 0.10262075, 0.016555363, 0.11642037, 0.0, 0.0]",2,6.576952934265137
"[-0.05163927, 1.0771768, 0.0632284, -0.06809162, 0.0010206993, -0.017131776, 0.0, 0.0]","[-0.037690066, 1.3694403, -0.6513947, -0.3739432, 0.0457395, 0.21395096, 0.0, 0.0]",2,6.576952934265137
"[-0.05163927, 1.0771768, 0.0632284, -0.06809162, 0.0010206993, -0.017131776, 0.0, 0.0]","[-0.035018254, 1.4183398, -0.5697157, 0.04217807, 0.021415902, 0.014716102, 0.0, 0.0]",2,6.576952934265137
"[0.022434998, 0.3199168, 0.05284161, -0.05888037, 0.033563863, 0.008306239, 0.0, 0.0]","[0.0430562, 1.3735443, 0.6994893, -0.3372833, -0.03154295, -0.01574225, 0.0, 0.0]",2,5.71169638633728
"[0.022434998, 0.3199168, 0.05284161, -0.05888037, 0.033563863, 0.008306239, 0.0, 0.0]","[-0.010355473, 1.4102201, -0.18897857, -0.020317482, 0.008285699, 0.057986557, 0.0, 0.0]",2,5.71169638633728
"[0.022434998, 0.3199168, 0.05284161, -0.05888037, 0.033563863, 0.008306239, 0.0, 0.0]","[-0.03603506, 1.4114057, -0.5831912, -0.06254483, 0.023162523, -0.0088077, 0.0, 0.0]",2,5.71169638633728
"[-0.0044857026, 0.16130169, 0.05102246, -0.02560545, 0.05387298, 0.016028348, 0.0, 0.0]","[0.04150591, 1.4055711, 0.67481285, -0.106026255, -0.036726866, -0.028926874, 0.0, 0.0]",2,6.706355810165405
"[-0.0044857026, 0.16130169, 0.05102246, -0.02560545, 0.05387298, 0.016028348, 0.0, 0.0]","[0.041755963, 1.3892869, 0.6758369, -0.21680002, -0.030156123, -0.0021735427, 0.0, 0.0]",2,6.706355810165405
"[-0.0044857026, 0.16130169, 0.05102246, -0.02560545, 0.05387298, 0.016028348, 0.0, 0.0]","[-0.021730423, 1.4262972, -0.34949565, 0.05154468, 0.011370422, -0.016366033, 0.0, 0.0]",2,6.706355810165405
"[0.14610167, 0.48497537, -0.032083984, -0.052692607, -0.0005061342, -0.009626366, 0.0, 0.0]","[0.020663261, 1.3562071, 0.35220522, -0.3578623, -0.022698222, -0.074047856, 0.0, 0.0]",3,5.008321762084961
"[0.14610167, 0.48497537, -0.032083984, -0.052692607, -0.0005061342, -0.009626366, 0.0, 0.0]","[0.035689257, 1.3786738, 0.5806817, -0.30499116, -0.0334197, -0.03148205, 0.0, 0.0]",3,5.008321762084961
"[-0.23151645, 0.8640318, 0.04821539, 0.009094829, 0.0898624, -0.12012813, 0.0, 0.0]","[0.036555577, 1.3637252, 0.6028571, -0.36619008, -0.027513139, -0.03575194, 0.0, 0.0]",0,5.086975574493408
"[-0.23151645, 0.8640318, 0.04821539, 0.009094829, 0.0898624, -0.12012813, 0.0, 0.0]","[0.012197018, 1.3486302, 0.21829653, -0.40868425, -0.011078716, -0.025007423, 0.0, 0.0]",0,5.086975574493408
"[-0.23151645, 0.8640318, 0.04821539, 0.009094829, 0.0898624, -0.12012813, 0.0, 0.0]","[-0.0027133941, 1.3349507, -0.06219796, -0.5911303, -0.010643871, -0.028855791, 0.0, 0.0]",0,5.086975574493408
"[-0.2707134, 0.34135574, 0.11297337, -0.12916836, 0.019608816, 0.019201135, 0.0, 0.0]","[-0.03598652, 1.4339838, -0.5835181, 0.10414351, 0.03394952, 0.024450911, 0.0, 0.0]",2,6.336187839508057
"[-0.2707134, 0.34135574, 0.11297337, -0.12916836, 0.019608816, 0.019201135, 0.0, 0.0]","[-0.040938854, 1.3599459, -0.67353547, -0.44457665, 0.03631875, 0.060682707, 0.0, 0.0]",2,6.336187839508057
"[-0.2707134, 0.34135574, 0.11297337, -0.12916836, 0.019608816, 0.019201135, 0.0, 0.0]","[-0.03495159, 1.3391868, -0.56978554, -0.55857205, 0.036681417, 0.06898014, 0.0, 0.0]",2,6.336187839508057
"[-0.2707134, 0.34135574, 0.11297337, -0.12916836, 0.019608816, 0.019201135, 0.0, 0.0]","[-0.029529477, 1.393176, -0.47530493, -0.18779975, 0.016258372, -0.028662538, 0.0, 0.0]",2,6.336187839508057
"[-0.08641491, 0.6223585, -0.028747654, -0.049916074, -0.01096763, -0.09001953, 0.0, 0.0]","[-0.010019207, 1.4329075, -0.15041344, 0.105806224, -0.0049698837, -0.07698482, 0.0, 0.0]",2,6.556793689727783
"[-0.08641491, 0.6223585, -0.028747654, -0.049916074, -0.01096763, -0.09001953, 0.0, 0.0]","[-0.04547987, 1.4162877, -0.7420313, -0.025884379, 0.042070873, 0.046739977, 0.0, 0.0]",2,6.556793689727783
"[-0.107713796, 0.91609955, 0.0019143295, 0.0038733955, -0.0075897276, 0.009343205, 0.0, 0.0]","[-0.0009041786, 1.3768808, -0.028953899, -0.19670783, 0.00027125952, -0.012857348, 0.0, 0.0]",0,6.986588716506958
"[-0.107713796, 0.91609955, 0.0019143295, 0.0038733955, -0.0075897276, 0.009343205, 0.0, 0.0]","[0.008188343, 1.3404392, 0.14314607, -0.4632103, -0.02049919, -0.076576605, 0.0, 0.0]",0,6.986588716506958
"[-0.107713796, 0.91609955, 0.0019143295, 0.0038733955, -0.0075897276, 0.009343205, 0.0, 0.0]","[0.047631264, 1.4609569, 0.7863182, 0.31032515, -0.04629671, -0.087696396, 0.0, 0.0]",0,6.986588716506958
"[-0.107713796, 0.91609955, 0.0019143295, 0.0038733955, -0.0075897276, 0.009343205, 0.0, 0.0]","[-0.0016315461, 1.4658645, -0.045750566, 0.38649285, 0.012992999, 0.09170808, 0.0, 0.0]",0,6.986588716506958
"[-0.27648205, 1.2083397, 0.04098683, -0.05341472, 0.03420419, -0.057073973, 0.0, 0.0]","[0.045307256, 1.3727182, 0.74190664, -0.34951052, -0.03566734, -0.041111257, 0.0, 0.0]",2,6.665286064147949
"[-0.27648205, 1.2083397, 0.04098683, -0.05341472, 0.03420419, -0.057073973, 0.0, 0.0]","[-0.016836356, 1.4184443, -0.26043063, -0.01004452, 0.010420159, -0.053562522, 0.0, 0.0]",2,6.665286064147949
"[-0.27648205, 1.2083397, 0.04098683, -0.05341472, 0.03420419, -0.057073973, 0.0, 0.0]","[0.043637656, 1.4329042, 0.71548074, 0.09635415, -0.033927765, -0.042116348, 0.0, 0.0]",2,6.665286064147949
"[-0.27648205, 1.2083397, 0.04098683, -0.05341472, 0.03420419, -0.057073973, 0.0, 0.0]","[-0.027373409, 1.3971143, -0.4457241, -0.16826926, 0.017289888, 0.0033080485, 0.0, 0.0]",2,6.665286064147949
"[-0.27648205, 1.2083397, 0.04098683, -0.05341472, 0.03420419, -0.057073973, 0.0, 0.0]","[-0.044478226, 1.4284745, -0.72237164, 0.116529025, 0.027381437, 0.030778667, 0.0, 0.0]",2,6.665286064147949
"[-0.27648205, 1.2083397, 0.04098683, -0.05341472, 0.03420419, -0.057073973, 0.0, 0.0]","[-0.04623003, 1.3896863, -0.77039415, -0.19743474, 0.03622249, 0.059592716, 0.0, 0.0]",2,6.665286064147949
"[-0.30162364, 0.74998343, -0.017420404, -0.040720657, -0.012508856, 0.017783515, 0.0, 0.0]","[0.044946574, 1.4254916, 0.73976344, 0.041761078, -0.033696998, -0.051313557, 0.0, 0.0]",2,5.663872957229614
"[-0.30162364, 0.74998343, -0.017420404, -0.040720657, -0.012508856, 0.017783515, 0.0, 0.0]","[0.03126402, 1.3507532, 0.52203184, -0.4368905, -0.036948368, -0.12208547, 0.0, 0.0]",2,5.663872957229614
"[-0.30162364, 0.74998343, -0.017420404, -0.040720657, -0.012508856, 0.017783515, 0.0, 0.0]","[-0.017484952, 1.3904564, -0.29281044, -0.15489428, 0.008845976, -0.010816198, 0.0, 0.0]",2,5.663872957229614
"[-0.30162364, 0.74998343, -0.017420404, -0.040720657, -0.012508856, 0.017783515, 0.0, 0.0]","[0.04200859, 1.3815291, 0.68109274, -0.2837459, -0.020896032, 0.021506635, 0.0, 0.0]",2,5.663872957229614
"[-0.30162364, 0.74998343, -0.017420404, -0.040720657, -0.012508856, 0.017783515, 0.0, 0.0]","[0.017088985, 1.4688268, 0.28389642, 0.36229286, -0.027667183, -0.0695236, 0.0, 0.0]",2,5.663872957229614
"[-0.18797246, 1.2393591, -0.12174727, -0.04827027, -0.15890865, 0.1957805, 0.0, 0.0]","[-0.025631523, 1.457656, -0.41082668, 0.2864115, 0.029066537, 0.023916937, 0.0, 0.0]",2,6.761101245880127
"[-0.18797246, 1.2393591, -0.12174727, -0.04827027, -0.15890865, 0.1957805, 0.0, 0.0]","[0.036336612, 1.3763981, 0.58460844, -0.31646627, -0.01824619, 0.038556922, 0.0, 0.0]",2,6.761101245880127
"[-0.18797246, 1.2393591, -0.12174727, -0.04827027, -0.15890865, 0.1957805, 0.0, 0.0]","[-0.03447161, 1.3920972, -0.55464363, -0.20575623, 0.01980003, -0.027667105, 0.0, 0.0]",2,6.761101245880127
"[-0.18797246, 1.2393591, -0.12174727, -0.04827027, -0.15890865, 0.1957805, 0.0, 0.0]","[0.04581394, 1.4188026, 0.75022626, -0.0073182713, -0.042221162, -0.05777225, 0.0, 0.0]",2,6.761101245880127
"[0.013022328, 0.5530543, 0.11031196, -0.122658916, 0.01183152, 0.037603226, 0.0, 0.0]","[0.01895008, 1.4602981, 0.3067506, 0.3083873, -0.012812185, -0.009671693, 0.0, 0.0]",2,6.163249969482422
"[0.013022328, 0.5530543, 0.11031196, -0.122658916, 0.01183152, 0.037603226, 0.0, 0.0]","[0.047160435, 1.3943357, 0.7739784, -0.1886757, -0.046279777, -0.073799424, 0.0, 0.0]",2,6.163249969482422
"[0.013022328, 0.5530543, 0.11031196, -0.122658916, 0.01183152, 0.037603226, 0.0, 0.0]","[0.040961646, 1.3611938, 0.68126047, -0.40946907, -0.035303626, -0.051725876, 0.0, 0.0]",2,6.163249969482422
"[0.013022328, 0.5530543, 0.11031196, -0.122658916, 0.01183152, 0.037603226, 0.0, 0.0]","[-0.011454582, 1.4736613, -0.18836167, 0.40369117, 0.0052389144, -0.0026545576, 0.0, 0.0]",2,6.163249969482422
"[0.013022328, 0.5530543, 0.11031196, -0.122658916, 0.01183152, 0.037603226, 0.0, 0.0]","[0.003793812, 1.4384451, 0.054958083, 0.17879297, 0.0015031459, 0.0041409708, 0.0, 0.0]",2,6.163249969482422
"[-0.0008706093, 0.2448648, -0.008259963, -0.01955833, -0.00817957, -0.025378907, 0.0, 0.0]","[0.036310483, 1.3710696, 0.58644116, -0.33334273, -0.014586995, 0.023643877, 0.0, 0.0]",2,5.445101022720337
"[-0.0008706093, 0.2448648, -0.008259963, -0.01955833, -0.00817957, -0.025378907, 0.0, 0.0]","[0.042726897, 1.3856246, 0.69478667, -0.2542336, -0.029935975, -0.009494106, 0.0, 0.0]",2,5.445101022720337
"[-0.0008706093, 0.2448648, -0.008259963, -0.01955833, -0.00817957, -0.025378907, 0.0, 0.0]","[0.016301537, 1.4173467, 0.28858578, 0.027988095, -0.013282987, -0.040428758, 0.0, 0.0]",2,5.445101022720337
"[0.31196737, 0.5251139, 0.025530517, -0.019499863, 0.013100843, 0.044322688, 0.0, 0.0]","[0.041868974, 1.3463109, 0.6788762, -0.5440973, -0.02863897, 0.00064653053, 0.0, 0.0]",3,5.7214648723602295
"[0.31196737, 0.5251139, 0.025530517, -0.019499863, 0.013100843, 0.044322688, 0.0, 0.0]","[0.043940067, 1.3642408, 0.7117123, -0.40148252, -0.035085157, -0.019948017, 0.0, 0.0]",3,5.7214648723602295
"[0.31196737, 0.5251139, 0.025530517, -0.019499863, 0.013100843, 0.044322688, 0.0, 0.0]","[0.036465455, 1.3612689, 0.6010508, -0.39597028, -0.021361016, -0.002519004, 0.0, 0.0]",3,5.7214648723602295
"[0.31196737, 0.5251139, 0.025530517, -0.019499863, 0.013100843, 0.044322688, 0.0, 0.0]","[0.029788684, 1.4096787, 0.49758324, -0.0497406, -0.01776295, -0.036023527, 0.0, 0.0]",3,5.7214648723602295
"[0.31196737, 0.5251139, 0.025530517, -0.019499863, 0.013100843, 0.044322688, 0.0, 0.0]","[0.040628813, 1.3411945, 0.66950834, -0.54092175, -0.04211919, -0.091159366, 0.0, 0.0]",3,5.7214648723602295
"[0.31196737, 0.5251139, 0.025530517, -0.019499863, 0.013100843, 0.044322688, 0.0, 0.0]","[-0.023054695, 1.3410674, -0.40125433, -0.5161377, 0.0077271317, 0.015292059, 0.0, 0.0]",3,5.7214648723602295
"[0.18116817, 0.72323686, -0.07800089, 0.024041377, -0.0019217925, -0.0065874634, 0.0, 0.0]","[0.021039296, 1.4562098, 0.340275, 0.3034428, -0.01590612, -0.01617597, 0.0, 0.0]",2,6.118311166763306
"[0.18116817, 0.72323686, -0.07800089, 0.024041377, -0.0019217925, -0.0065874634, 0.0, 0.0]","[-0.0128710745, 1.3923525, -0.22492501, -0.20318815, 0.009264646, 0.06609653, 0.0, 0.0]",2,6.118311166763306
"[0.18116817, 0.72323686, -0.07800089, 0.024041377, -0.0019217925, -0.0065874634, 0.0, 0.0]","[0.042549133, 1.382915, 0.6895327, -0.26369783, -0.03271683, -0.017456999, 0.0, 0.0]",2,6.118311166763306
"[0.18116817, 0.72323686, -0.07800089, 0.024041377, -0.0019217925, -0.0065874634, 0.0, 0.0]","[0.005832672, 1.4684502, 0.084304, 0.35942453, -0.006743408, 0.033890363, 0.0, 0.0]",2,6.118311166763306
"[-0.074838735, 0.78663987, -0.15307775, -0.07757786, -0.055336885, -0.030362051, 0.0, 0.0]","[0.044765376, 1.3953207, 0.73182833, -0.17557925, -0.027792165, -0.0033383886, 0.0, 0.0]",2,6.54191780090332
"[-0.074838735, 0.78663987, -0.15307775, -0.07757786, -0.055336885, -0.030362051, 0.0, 0.0]","[-0.035902213, 1.4080676, -0.5773989, -0.08710816, 0.020966291, -0.028987814, 0.0, 0.0]",2,6.54191780090332
"[-0.074838735, 0.78663987, -0.15307775, -0.07757786, -0.055336885, -0.030362051, 0.0, 0.0]","[-0.04066353, 1.4134212, -0.66293395, -0.048230078, 0.03830602, 0.04183498, 0.0, 0.0]",2,6.54191780090332
"[-0.074838735, 0.78663987, -0.15307775, -0.07757786, -0.055336885, -0.030362051, 0.0, 0.0]","[-0.04104481, 1.3770095, -0.67954177, -0.31754348, 0.04089501, 0.08970072, 0.0, 0.0]",2,6.54191780090332
"[0.20484152, 0.33566323, 0.0196313, -0.066210434, 0.006664183, -0.0074161096, 0.0, 0.0]","[0.03125658, 1.3528928, 0.5266539, -0.41819894, -0.019073881, -0.008361598, 0.0, 0.0]",0,5.712735176086426
"[0.20484152, 0.33566323, 0.0196313, -0.066210434, 0.006664183, -0.0074161096, 0.0, 0.0]","[0.04078903, 1.4076908, 0.65828687, -0.08085034, -0.03201878, -0.0077344244, 0.0, 0.0]",0,5.712735176086426
"[0.20484152, 0.33566323, 0.0196313, -0.066210434, 0.006664183, -0.0074161096, 0.0, 0.0]","[0.029301833, 1.3379116, 0.50133425, -0.4763058, -0.028897649, -0.09155359, 0.0, 0.0]",0,5.712735176086426
"[0.20484152, 0.33566323, 0.0196313, -0.066210434, 0.006664183, -0.0074161096, 0.0, 0.0]","[0.013881778, 1.3902885, 0.21448204, -0.14836383, -0.0035508834, 0.026366904, 0.0, 0.0]",0,5.712735176086426
"[0.027580071, 0.19869204, -0.045708574, -0.0053458074, -0.030000893, -0.0039487844, 0.0, 0.0]","[0.014092827, 1.352336, 0.22504392, -0.37910852, -0.017967021, -0.07457545, 0.0, 0.0]",0,5.857954263687134
"[0.027580071, 0.19869204, -0.045708574, -0.0053458074, -0.030000893, -0.0039487844, 0.0, 0.0]","[-0.0013251305, 1.4673245, -0.03127001, 0.39185718, 0.01635574, 0.039440945, 0.0, 0.0]",0,5.857954263687134
"[0.027580071, 0.19869204, -0.045708574, -0.0053458074, -0.030000893, -0.0039487844, 0.0, 0.0]","[0.043889523, 1.3561785, 0.71162975, -0.47156325, -0.028204888, 0.005390395, 0.0, 0.0]",0,5.857954263687134
"[0.027580071, 0.19869204, -0.045708574, -0.0053458074, -0.030000893, -0.0039487844, 0.0, 0.0]","[0.025365734, 1.4356799, 0.42458445, 0.1429377, -0.03314329, -0.1142773, 0.0, 0.0]",0,5.857954263687134
"[0.17219725, 0.8279786, -0.00524754, 0.033767298, -0.003160036, 0.027114142, 0.0, 0.0]","[0.021942329, 1.3435937, 0.3832807, -0.44169933, -0.027538767, -0.081979945, 0.0, 0.0]",3,4.681860446929932
"[0.17219725, 0.8279786, -0.00524754, 0.033767298, -0.003160036, 0.027114142, 0.0, 0.0]","[0.016215706, 1.3737941, 0.24650927, -0.23724018, -0.015596142, -0.053309776, 0.0, 0.0]",3,4.681860446929932
"[0.17219725, 0.8279786, -0.00524754, 0.033767298, -0.003160036, 0.027114142, 0.0, 0.0]","[0.04014778, 1.4280746, 0.65670055, 0.06006584, -0.028593987, -0.025631648, 0.0, 0.0]",3,4.681860446929932
"[-0.15291366, 0.62158173, 0.03442849, -0.04294906, -0.00027808384, 0.0020967403, 0.0, 0.0]","[0.047026537, 1.3917236, 0.7716678, -0.20838374, -0.044319138, -0.06836414, 0.0, 0.0]",2,5.778078079223633
"[-0.15291366, 0.62158173, 0.03442849, -0.04294906, -0.00027808384, 0.0020967403, 0.0, 0.0]","[0.046430398, 1.3766354, 0.7544435, -0.30999053, -0.033204846, -0.012291046, 0.0, 0.0]",2,5.778078079223633
"[-0.15291366, 0.62158173, 0.03442849, -0.04294906, -0.00027808384, 0.0020967403, 0.0, 0.0]","[-0.025743008, 1.442209, -0.42444897, 0.16513462, 0.027325433, 0.053654484, 0.0, 0.0]",2,5.778078079223633
"[-0.15291366, 0.62158173, 0.03442849, -0.04294906, -0.00027808384, 0.0020967403, 0.0, 0.0]","[-0.01831913, 1.4281237, -0.29823822, 0.060199786, 0.020809831, 0.026627606, 0.0, 0.0]",2,5.778078079223633
"[-0.15291366, 0.62158173, 0.03442849, -0.04294906, -0.00027808384, 0.0020967403, 0.0, 0.0]","[-0.027751828, 1.3806636, -0.44627595, -0.28987738, 0.021893885, -0.007588978, 0.0, 0.0]",2,5.778078079223633
"[-0.15291366, 0.62158173, 0.03442849, -0.04294906, -0.00027808384, 0.0020967403, 0.0, 0.0]","[-0.030943776, 1.4490607, -0.51099384, 0.23484239, 0.029481307, 0.04682954, 0.0, 0.0]",2,5.778078079223633
"[-0.029601574, 1.4091101, -0.0571553, -0.044649597, -0.01577249, 0.01037861, 0.0, 0.0]","[-0.03485193, 1.4005631, -0.5663625, -0.14271714, 0.031638164, 0.02518959, 0.0, 0.0]",0,5.445155382156372
"[-0.029601574, 1.4091101, -0.0571553, -0.044649597, -0.01577249, 0.01037861, 0.0, 0.0]","[0.0122678755, 1.3444657, 0.20483649, -0.44177014, -0.017619884, -0.063079655, 0.0, 0.0]",0,5.445155382156372
"[-0.029601574, 1.4091101, -0.0571553, -0.044649597, -0.01577249, 0.01037861, 0.0, 0.0]","[0.030322362, 1.339304, 0.5212752, -0.49978784, -0.030996533, -0.07788624, 0.0, 0.0]",0,5.445155382156372
"[-0.25317937, 0.6000865, -0.01884538, -0.035973154, 0.004374621, -0.020448845, 0.0, 0.0]","[0.034719657, 1.4306197, 0.580212, 0.10185527, -0.030266955, -0.045602303, 0.0, 0.0]",0,6.213015556335449
"[-0.25317937, 0.6000865, -0.01884538, -0.035973154, 0.004374621, -0.020448845, 0.0, 0.0]","[0.0059542656, 1.397598, 0.10533873, -0.100739606, -0.0077917376, -0.034891978, 0.0, 0.0]",0,6.213015556335449
"[-0.25317937, 0.6000865, -0.01884538, -0.035973154, 0.004374621, -0.020448845, 0.0, 0.0]","[0.027095508, 1.3710524, 0.46644655, -0.27809575, -0.034213535, -0.08530447, 0.0, 0.0]",0,6.213015556335449
"[-0.25317937, 0.6000865, -0.01884538, -0.035973154, 0.004374621, -0.020448845, 0.0, 0.0]","[-0.038970757, 1.4177841, -0.63440466, -0.015900929, 0.03544044, 0.032993197, 0.0, 0.0]",0,6.213015556335449
"[-0.25317937, 0.6000865, -0.01884538, -0.035973154, 0.004374621, -0.020448845, 0.0, 0.0]","[0.046895504, 1.4038283, 0.76335233, -0.11851337, -0.03527192, -0.019735802, 0.0, 0.0]",0,6.213015556335449
"[-0.06884708, 1.3714414, -0.65102196, -0.23059724, 0.00944686, -0.062958896, 0.0, 0.0]","[0.043718815, 1.4297653, 0.7124734, 0.07296153, -0.03722745, -0.033410065, 0.0, 0.0]",3,4.657807111740112
"[-0.06884708, 1.3714414, -0.65102196, -0.23059724, 0.00944686, -0.062958896, 0.0, 0.0]","[0.00199852, 1.3548168, 0.02949349, -0.38179985, 0.0024674733, 0.011736228, 0.0, 0.0]",3,4.657807111740112
"[-0.06884708, 1.3714414, -0.65102196, -0.23059724, 0.00944686, -0.062958896, 0.0, 0.0]","[0.03790865, 1.3547121, 0.61452675, -0.4825197, -0.02581215, 0.0013540281, 0.0, 0.0]",3,4.657807111740112
"[-0.06884708, 1.3714414, -0.65102196, -0.23059724, 0.00944686, -0.062958896, 0.0, 0.0]","[-0.007843876, 1.3489236, -0.13515401, -0.44393912, -0.0034685312, -0.027094563, 0.0, 0.0]",3,4.657807111740112
"[-0.06884708, 1.3714414, -0.65102196, -0.23059724, 0.00944686, -0.062958896, 0.0, 0.0]","[0.008476543, 1.3670945, 0.13864571, -0.3032678, -0.011817484, -0.009894161, 0.0, 0.0]",3,4.657807111740112
"[-0.06884708, 1.3714414, -0.65102196, -0.23059724, 0.00944686, -0.062958896, 0.0, 0.0]","[0.009336567, 1.4305373, 0.1608537, 0.1302268, 0.0009381706, 0.018415637, 0.0, 0.0]",3,4.657807111740112
"[0.1618989, 0.81048274, 0.031921297, -0.015789669, 0.025576953, -0.00035671002, 0.0, 0.0]","[-0.0043563843, 1.3962715, -0.08161994, -0.17424314, 0.011752228, 0.06722362, 0.0, 0.0]",2,6.582128047943115
"[0.1618989, 0.81048274, 0.031921297, -0.015789669, 0.025576953, -0.00035671002, 0.0, 0.0]","[-0.0395422, 1.4283731, -0.64528716, 0.06228427, 0.039169222, 0.048338227, 0.0, 0.0]",2,6.582128047943115
"[0.1618989, 0.81048274, 0.031921297, -0.015789669, 0.025576953, -0.00035671002, 0.0, 0.0]","[-0.03589649, 1.4458337, -0.5840105, 0.1920155, 0.014264019, -0.019780539, 0.0, 0.0]",2,6.582128047943115
"[0.1618989, 0.81048274, 0.031921297, -0.015789669, 0.025576953, -0.00035671002, 0.0, 0.0]","[-0.043903254, 1.4202927, -0.7154009, 0.003109793, 0.030696841, 0.01540378, 0.0, 0.0]",2,6.582128047943115
"[0.1618989, 0.81048274, 0.031921297, -0.015789669, 0.025576953, -0.00035671002, 0.0, 0.0]","[-0.031372547, 1.4631349, -0.5146359, 0.32033154, 0.028846161, 0.043064453, 0.0, 0.0]",2,6.582128047943115
"[0.20558576, 0.7094978, -0.0013434326, 0.0012680241, 0.004113547, -0.011113099, 0.0, 0.0]","[-0.036308, 1.3436495, -0.5953552, -0.5374785, 0.038030893, 0.08022939, 0.0, 0.0]",2,7.090663909912109
"[0.20558576, 0.7094978, -0.0013434326, 0.0012680241, 0.004113547, -0.011113099, 0.0, 0.0]","[-0.029204179, 1.403829, -0.4723846, -0.11489893, 0.020334896, 0.0049930564, 0.0, 0.0]",2,7.090663909912109
"[0.20558576, 0.7094978, -0.0013434326, 0.0012680241, 0.004113547, -0.011113099, 0.0, 0.0]","[0.035240937, 1.386559, 0.5654862, -0.24642639, -0.019947607, 0.03523967, 0.0, 0.0]",2,7.090663909912109
"[0.20558576, 0.7094978, -0.0013434326, 0.0012680241, 0.004113547, -0.011113099, 0.0, 0.0]","[-0.045221806, 1.4578569, -0.73325276, 0.28944921, 0.034405045, 0.01639776, 0.0, 0.0]",2,7.090663909912109
"[0.20558576, 0.7094978, -0.0013434326, 0.0012680241, 0.004113547, -0.011113099, 0.0, 0.0]","[-0.029903984, 1.4608799, -0.49271432, 0.30391616, 0.02807333, 0.051166136, 0.0, 0.0]",2,7.090663909912109
"[0.20558576, 0.7094978, -0.0013434326, 0.0012680241, 0.004113547, -0.011113099, 0.0, 0.0]","[-0.03347168, 1.4529469, -0.5529219, 0.2548597, 0.02241995, 0.029950717, 0.0, 0.0]",2,7.090663909912109
"[-0.0049806596, -0.0017999315, -0.008753308, 0.017910343, -0.011327633, 0.06174454, 1.0, 1.0]","[0.04380045, 1.375746, 0.7118448, -0.3262118, -0.030006388, -0.0060778097, 0.0, 0.0]",0,6.2367448806762695
"[-0.0049806596, -0.0017999315, -0.008753308, 0.017910343, -0.011327633, 0.06174454, 1.0, 1.0]","[0.0083732605, 1.3639349, 0.17143394, -0.28715622, -0.015548251, -0.031192636, 0.0, 0.0]",0,6.2367448806762695
"[-0.0049806596, -0.0017999315, -0.008753308, 0.017910343, -0.011327633, 0.06174454, 1.0, 1.0]","[-0.018067647, 1.3324273, -0.27938157, -0.5952494, 0.016579755, 0.051736325, 0.0, 0.0]",0,6.2367448806762695
"[0.0032205582, 0.10054365, 0.039255895, -0.02284137, -0.0339847, 0.030044403, 0.0, 0.0]","[-0.00070619583, 1.4652923, -0.020887408, 0.33635804, 0.0035625338, 0.0459558, 0.0, 0.0]",2,7.173879623413086
"[0.0032205582, 0.10054365, 0.039255895, -0.02284137, -0.0339847, 0.030044403, 0.0, 0.0]","[-0.042149164, 1.3907219, -0.7033719, -0.1699755, 0.03000653, 0.030333575, 0.0, 0.0]",2,7.173879623413086
"[0.0032205582, 0.10054365, 0.039255895, -0.02284137, -0.0339847, 0.030044403, 0.0, 0.0]","[-0.04135971, 1.4481101, -0.6799936, 0.20910148, 0.029548839, 0.04040629, 0.0, 0.0]",2,7.173879623413086
"[0.008090019, 0.14131874, -0.010036041, -0.025862377, 0.022052301, -0.015299147, 0.0, 0.0]","[-0.03502836, 1.3522332, -0.5696737, -0.46457416, 0.033174083, 0.07949661, 0.0, 0.0]",2,6.360642910003662
"[0.008090019, 0.14131874, -0.010036041, -0.025862377, 0.022052301, -0.015299147, 0.0, 0.0]","[-0.044766903, 1.4558, -0.7280898, 0.27367324, 0.03451479, 0.020001967, 0.0, 0.0]",2,6.360642910003662
"[0.008090019, 0.14131874, -0.010036041, -0.025862377, 0.022052301, -0.015299147, 0.0, 0.0]","[0.042784788, 1.3767235, 0.6965946, -0.3194869, -0.037428487, -0.03261185, 0.0, 0.0]",2,6.360642910003662
"[0.008090019, 0.14131874, -0.010036041, -0.025862377, 0.022052301, -0.015299147, 0.0, 0.0]","[-0.046887875, 1.3603684, -0.76943225, -0.41498882, 0.038485914, 0.06581711, 0.0, 0.0]",2,6.360642910003662
